0,0
1,1
10,1
100,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,1
1006,0
1007,0
1008,0
1009,1
101,1
1010,1
1011,0
1012,1
1013,1
1014,1
1015,1
1016,0
1017,1
1018,0
1019,0
102,1
1020,1
1021,0
1022,1
1023,0
1024,1
1025,0
1026,0
1027,0
1028,1
1029,1
103,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,1
1036,0
1037,1
1038,0
1039,0
104,0
1040,1
1041,0
1042,1
1043,1
1044,0
1045,1
1046,0
1047,1
1048,1
1049,0
105,0
1050,1
1051,0
1052,1
1053,1
1054,1
1055,0
1056,0
1057,0
1058,0
1059,0
106,0
1060,0
1061,0
1062,0
1063,1
1064,0
1065,1
1066,0
1067,1
1068,0
1069,0
107,0
1070,0
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,0
1079,1
108,1
1080,0
1081,0
1082,1
1083,0
1084,1
1085,0
1086,1
1087,0
1088,0
1089,1
109,0
1090,1
1091,1
1092,1
1093,1
1094,0
1095,0
1096,1
1097,0
1098,0
1099,1
11,0
110,1
1100,1
1101,1
1102,1
1103,0
1104,0
1105,0
1106,1
1107,1
1108,0
1109,0
111,1
1110,0
1111,1
1112,1
1113,1
1114,1
1115,1
1116,1
1117,0
1118,1
1119,0
112,1
1120,0
1121,0
1122,0
1123,0
1124,0
1125,1
1126,0
1127,0
1128,0
1129,0
113,0
1130,0
1131,1
1132,0
1133,0
1134,1
1135,1
1136,1
1137,0
1138,0
1139,1
114,1
1140,1
1141,0
1142,1
1143,1
1144,1
1145,1
1146,0
1147,1
1148,1
1149,1
115,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,0
1157,0
1158,1
1159,1
116,0
1160,1
1161,0
1162,0
1163,1
1164,0
1165,1
1166,1
1167,0
1168,0
1169,1
117,0
1170,1
1171,0
1172,1
1173,0
1174,1
1175,0
1176,0
1177,0
1178,1
1179,1
118,1
1180,0
1181,1
1182,1
1183,0
1184,1
1185,0
1186,1
1187,0
1188,0
1189,1
119,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,0
12,1
120,0
1200,0
1201,1
1202,0
1203,1
1204,1
1205,0
1206,1
1207,1
1208,0
1209,1
121,1
1210,1
1211,0
1212,0
1213,1
1214,0
1215,0
1216,1
1217,0
1218,1
1219,0
122,1
1220,0
1221,1
1222,1
1223,0
1224,0
1225,0
1226,0
1227,1
1228,0
1229,1
123,1
1230,0
1231,1
1232,0
1233,1
1234,1
1235,0
1236,0
1237,0
1238,1
1239,1
124,1
1240,0
1241,0
1242,1
1243,1
1244,0
1245,1
1246,0
1247,1
1248,0
1249,1
125,0
1250,1
1251,0
1252,0
1253,1
1254,0
1255,1
1256,0
1257,1
1258,1
1259,0
126,1
1260,0
1261,1
1262,0
1263,1
1264,1
1265,1
1266,1
1267,1
1268,0
1269,1
127,0
1270,1
1271,0
1272,1
1273,1
1274,1
1275,1
1276,0
1277,0
1278,0
1279,1
128,1
1280,1
1281,1
1282,1
1283,0
1284,1
1285,1
1286,1
1287,1
1288,1
1289,0
129,1
1290,0
1291,1
1292,0
1293,1
1294,1
1295,0
1296,0
1297,1
1298,1
1299,0
13,1
130,0
1300,0
1301,0
1302,1
1303,0
1304,1
1305,1
1306,1
1307,1
1308,1
1309,0
131,0
1310,0
1311,1
1312,1
1313,1
1314,0
1315,1
1316,0
1317,1
1318,1
1319,1
132,1
1320,0
1321,0
1322,0
1323,1
1324,0
1325,0
1326,1
1327,0
1328,0
1329,0
133,1
1330,0
1331,0
1332,1
1333,0
1334,1
1335,0
1336,1
1337,1
1338,1
1339,0
134,1
1340,0
1341,0
1342,1
1343,0
1344,1
1345,1
1346,1
1347,1
1348,0
1349,1
135,0
1350,1
1351,0
1352,1
1353,0
1354,0
1355,1
1356,1
1357,0
1358,0
1359,1
136,0
1360,1
1361,0
1362,0
1363,0
1364,1
1365,0
1366,0
1367,1
1368,1
1369,1
137,1
1370,0
1371,0
1372,0
1373,1
1374,1
1375,1
1376,1
1377,0
1378,1
1379,1
138,0
1380,1
1381,0
1382,0
1383,1
1384,1
1385,1
1386,0
1387,0
1388,0
1389,1
139,1
1390,1
1391,0
1392,1
1393,0
1394,0
1395,1
1396,1
1397,0
1398,0
1399,0
14,0
140,1
1400,1
1401,1
1402,0
1403,0
1404,1
1405,1
1406,1
1407,1
1408,1
1409,1
141,1
1410,0
1411,1
1412,1
1413,0
1414,0
1415,1
1416,0
1417,0
1418,0
1419,1
142,0
1420,0
1421,0
1422,0
1423,1
1424,0
1425,0
1426,1
1427,0
1428,0
1429,1
143,1
1430,0
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,0
1438,0
1439,1
144,0
1440,1
1441,0
1442,0
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
145,1
1450,1
1451,0
1452,0
1453,0
1454,0
1455,1
1456,1
1457,1
1458,1
1459,1
146,0
1460,0
1461,0
1462,1
1463,1
1464,0
1465,1
1466,1
1467,1
1468,1
1469,1
147,0
1470,1
1471,0
1472,1
1473,1
1474,0
1475,0
1476,1
1477,0
1478,0
1479,0
148,1
1480,1
1481,1
1482,1
1483,1
1484,1
1485,1
1486,0
1487,1
1488,1
1489,0
149,0
1490,0
1491,1
1492,1
1493,0
1494,0
1495,0
1496,1
1497,0
1498,1
1499,0
15,1
150,0
1500,0
1501,1
1502,0
1503,1
1504,0
1505,1
1506,1
1507,0
1508,1
1509,1
151,0
1510,0
1511,1
1512,1
1513,1
1514,0
1515,0
1516,1
1517,0
1518,1
1519,1
152,1
1520,0
1521,1
1522,1
1523,0
1524,1
1525,1
1526,0
1527,1
1528,0
1529,0
153,0
1530,1
1531,1
1532,0
1533,0
1534,1
1535,0
1536,1
1537,0
1538,1
1539,1
154,0
1540,1
1541,0
1542,1
1543,1
1544,0
1545,1
1546,1
1547,1
1548,0
1549,1
155,1
1550,0
1551,1
1552,1
1553,0
1554,1
1555,1
1556,0
1557,1
1558,1
1559,1
156,1
1560,0
1561,1
1562,0
1563,1
1564,1
1565,0
1566,0
1567,1
1568,0
1569,1
157,1
1570,1
1571,0
1572,0
1573,1
1574,1
1575,0
1576,0
1577,0
1578,1
1579,0
158,1
1580,1
1581,1
1582,0
1583,0
1584,0
1585,0
1586,1
1587,0
1588,0
1589,1
159,1
1590,0
1591,1
1592,1
1593,1
1594,0
1595,1
1596,0
1597,0
1598,1
1599,1
16,0
160,1
1600,1
1601,1
1602,1
1603,0
1604,1
1605,1
1606,0
1607,0
1608,1
1609,0
161,0
1610,1
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
162,1
1620,1
1621,1
1622,1
1623,1
1624,1
1625,1
1626,0
1627,0
1628,1
1629,0
163,0
1630,0
1631,0
1632,1
1633,1
1634,0
1635,1
1636,1
1637,0
1638,1
1639,1
164,1
1640,0
1641,1
1642,1
1643,0
1644,0
1645,0
1646,1
1647,1
1648,1
1649,1
165,0
1650,0
1651,1
1652,1
1653,0
1654,1
1655,1
1656,0
1657,1
1658,0
1659,0
166,1
1660,0
1661,0
1662,1
1663,1
1664,0
1665,1
1666,1
1667,1
1668,1
1669,1
167,0
1670,0
1671,0
1672,0
1673,0
1674,1
1675,1
1676,1
1677,1
1678,0
1679,1
168,0
1680,1
1681,1
1682,0
1683,0
1684,1
1685,0
1686,1
1687,0
1688,0
1689,0
169,1
1690,1
1691,1
1692,0
1693,1
1694,1
1695,0
1696,0
1697,1
1698,1
1699,1
17,1
170,0
1700,0
1701,1
1702,1
1703,0
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
171,0
1710,1
1711,0
1712,0
1713,1
1714,1
1715,0
1716,0
1717,0
1718,1
1719,1
172,1
1720,0
1721,1
1722,1
1723,1
1724,1
1725,0
1726,1
1727,1
1728,1
1729,0
173,1
1730,0
1731,0
1732,1
1733,1
1734,1
1735,1
1736,1
1737,0
1738,1
1739,0
174,0
1740,1
1741,0
1742,0
1743,0
1744,1
1745,0
1746,0
1747,1
1748,1
1749,1
175,1
1750,0
1751,1
1752,0
1753,1
1754,1
1755,0
1756,0
1757,1
1758,0
1759,0
176,1
1760,0
1761,1
1762,1
1763,0
1764,1
1765,1
1766,1
1767,0
1768,1
1769,0
177,0
1770,1
1771,1
1772,1
1773,1
1774,0
1775,1
1776,1
1777,0
1778,0
1779,1
178,1
1780,1
1781,0
1782,1
1783,0
1784,1
1785,1
1786,1
1787,0
1788,0
1789,0
179,1
